0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
369,0.00026448518422331717,0.0008134365881352639,0.0,0.00016081872755120577,0.0,0.0005964815357950726,0.001807539568337899,0.002362669648840011,0.0,0.0,0.00022104830848508763,0.0009752407897694792,0.00179725097153335,0.0010938357147257105,0.0010938357147257105,0.0011193698742196982,0.002053349346197523,1.7249465174854e-05,0.0,0.0006855733435571854,0.002513114292031441,0.0002649871471875833,0.0007363559038403777,0.0,0.00042425928816644515,0.0012798138840938835,0.0005340101084807953,0.0019099260880119115
370,0.0,0.0010652125586128706,0.0,0.00032163745510241154,0.0,0.0,0.0021985170245611397,0.004725339297680022,0.0,0.0,0.00034242924485532606,0.0006689756548701344,0.0014160401644639708,0.0,0.0,0.0022387397484393964,0.0035440896884375997,3.4498930349708e-05,0.0,0.0003212579311002427,0.0017405016179711282,0.0005299742943751666,0.0,0.0,0.0,0.002559627768187767,0.0,0.0014244393008275749
371,8.70726878990931e-05,0.0015162755392949246,0.0,0.00016081872755120577,0.0,0.0008248205898253162,0.0010992585122805698,0.003530845374998669,0.0011911690298813521,0.0,0.0010029270302593556,0.0011824673365722102,0.0007080200822319854,0.0,0.0,0.001258365236980425,0.0021531990206458684,1.7249465174854e-05,9.133489094433123e-05,0.0003251137271105565,0.0009030441695394431,0.0002649871471875833,0.00034435252660928285,0.0006420730273433396,0.0007915459649608508,0.0014631374157184338,0.0013860792286530385,0.004027244205843352
372,0.0001741453757981862,0.001967338519976979,0.0,0.0,0.0,0.0016496411796506323,0.0,0.002336351452317316,0.0023823380597627042,0.0,0.0016634248156633853,0.0016959590182742859,0.0,0.0,0.0,0.0002779907255214537,0.0007623083528541367,0.0,0.00018266978188866245,0.0003289695231208704,6.558672110775785e-05,0.0,0.0006887050532185657,0.0012841460546866791,0.0015830919299217015,0.0003666470632491008,0.002772158457306077,0.00663004911085913
373,0.0010610923546891166,0.0009836692599884895,0.0,0.0,0.0,0.0008248205898253162,0.0010084341388916375,0.001396940255108722,0.0011911690298813521,0.0,0.0015480366214710099,0.001120504519940506,0.003148603707809859,0.0003150772909447816,0.0003150772909447816,0.0011348376272987874,0.0008081803606037073,0.0003994420388213478,0.00011957888340358496,0.0001644847615604352,0.0005355398637726927,0.00031194958108001706,0.00034435252660928285,0.0009659932908463732,0.0007915459649608508,0.0008472790986241419,0.0035704891913617928,0.008649077400911004
374,0.001948039333580047,0.0,0.0,0.0,0.0,0.0,0.002016868277783275,0.00045752905790012803,0.0,0.0,0.0014326484272786343,0.0005450500216067265,0.006297207415619718,0.0006301545818895632,0.0006301545818895632,0.0019916845290761215,0.0008540523683532779,0.0007988840776426956,5.648798491850745e-05,0.0,0.0010054930064376274,0.0006238991621600341,0.0,0.0006478405270060674,0.0,0.001327911133999183,0.0043688199254175095,0.010668105690962876
375,0.0010190449146964733,0.0010110870055010145,0.0010198411265634343,0.0,0.00048637742896860485,0.0009425120651539718,0.0010084341388916375,0.00022876452895006401,0.0011128089511679873,0.0,0.0009530090649942795,0.0024450200575635845,0.003148603707809859,0.0011355424482133907,0.0011355424482133907,0.0009958422645380608,0.0007602186193276105,0.0003994420388213478,2.8243992459253726e-05,0.0,0.0005489054163902565,0.00031194958108001706,0.00020093676975801376,0.0007946524451570486,0.0,0.0006639555669995915,0.004983069202020908,0.014017967087919497
376,9.005049581289956e-05,0.002022174011002029,0.0020396822531268686,0.0,0.0009727548579372097,0.0018850241303079436,0.0,0.0,0.0022256179023359746,0.0,0.0004733697027099246,0.004344990093520443,0.0,0.0016409303145372182,0.0016409303145372182,0.0,0.0006663848703019429,0.0,0.0,0.0,9.231782634288549e-05,0.0,0.0004018735395160275,0.0009414643633080296,0.0,0.0,0.005597318478624307,0.01736782848487612
377,0.0008911037634890438,0.0010110870055010145,0.0017173195748414274,0.0006779188737696284,0.00048637742896860485,0.0020255136704141734,0.0020949202619365806,0.00012187613131320922,0.0020254565401738715,0.0009615750545760055,0.0017082533275422922,0.003018359746729591,0.0015832120928556835,0.0008204651572686091,0.0008204651572686091,0.00017564381433480316,0.00033319243515097147,0.0016432634020063452,0.0,0.0,4.6158913171442747e-05,0.0,0.00046793645239617143,0.0008190041484862353,0.0,0.0005409067163425766,0.007184352557618782,0.023580675570599122
378,0.0016921570311651877,0.0,0.001394956896555986,0.0013558377475392568,0.0,0.0021660032105204037,0.004189840523873161,0.00024375226262641844,0.0018252951780117683,0.001923150109152011,0.00294313695237466,0.0016917293999387387,0.003166424185711367,0.0,0.0,0.0003512876286696063,0.0,0.0032865268040126903,0.0,0.0,0.0,0.0,0.0005339993652763152,0.0006965439336644411,0.0,0.0010818134326851532,0.008771386636613256,0.02979352265632212
379,0.0008460785155825939,0.0,0.0012367935841257722,0.0006779188737696284,0.0,0.0010830016052602019,0.0033502814519923672,0.00028100712871744724,0.0009126475890058842,0.0019682121794659447,0.0015967189376122756,0.0008458646999693693,0.0015832120928556835,0.0009240783461352186,0.0009240783461352186,0.00017704706862235956,0.0,0.002628415413685135,0.00034072439276190594,0.00021510554273159582,0.0009729234990542658,0.0,0.0007566473572535989,0.0014222217677031862,0.0,0.0012153576352128676,0.011393688180736211,0.04103425655871322
380,0.0,0.0,0.0010786302716955583,0.0,0.0,0.0,0.0025107223801115745,0.00031826199480847607,0.0,0.002013274249779878,0.00025030092284989114,0.0,0.0,0.0018481566922704373,0.0018481566922704373,2.8065085751127448e-06,0.0,0.0019703040233575797,0.0006814487855238119,0.00043021108546319165,0.0019458469981085316,0.0,0.0009792953492308827,0.002147899601741931,0.0,0.0013489018377405822,0.014015989724859167,0.052274990461104315
381,0.001159646397941354,0.0005388124408069322,0.0005393151358477792,0.001068271823796679,0.0,0.0009876055692048193,0.0013723117263102988,0.0005654722245757817,0.002115801599722254,0.0014987214492845195,0.00012515046142494557,0.0006987001895102002,0.0009294674077609914,0.0009240783461352186,0.0009240783461352186,0.0006221901819407476,0.0,0.0010679465876233182,0.0006757764734211838,0.0009374589291177049,0.0013689093250607877,0.0,0.0012574937550170707,0.0019919777193397633,0.0006842537345771458,0.0011181433338311939,0.01922061664917941,0.06855976407131634
382,0.002319292795882708,0.0010776248816138645,0.0,0.002136543647593358,0.0,0.0019752111384096385,0.00023390107250902315,0.0008126824543430874,0.004231603199444508,0.000984168648789161,0.0,0.0013974003790204004,0.0018589348155219829,0.0,0.0,0.0012415738553063823,0.0,0.00016558915188905667,0.0006701041613185558,0.0014447067727722184,0.0007919716520130439,0.0,0.0015356921608032587,0.0018360558369375952,0.0013685074691542915,0.0008873848299218053,0.024425243573499657,0.08484453768152835
383,0.001159646397941354,0.0009461816363723958,0.0012592710457881347,0.001068271823796679,0.0006775207322821852,0.0015890326829378313,0.0010864770893251644,0.0010230941945820217,0.002827353276511569,0.0016885311654877377,0.0,0.0009662173613238498,0.0009294674077609914,0.0008042477459244932,0.0008042477459244932,0.0006207869276531911,0.0,8.279457594452834e-05,0.0003350520806592779,0.0007223533863861092,0.0003959858260065219,0.0010295331184078979,0.0007678460804016293,0.0009743909303251088,0.0012482609557768146,0.00214893860739432,0.032935822220509864,0.11673196353829456
384,0.0,0.0008147383911309273,0.0025185420915762695,0.0,0.0013550414645643705,0.0012028542274660245,0.0019390531061413056,0.0012335059348209559,0.00142310335357863,0.0023928936821863145,0.0,0.000535034343627299,0.0,0.0016084954918489864,0.0016084954918489864,0.0,0.0,0.0,0.0,0.0,0.0,0.0020590662368157957,0.0,0.00011272602371262246,0.001128014442399338,0.0034104923848668352,0.041446400867520064,0.14861938939506078
385,0.0,0.0011065762397769973,0.0012592710457881347,0.0010326435854796656,0.0006775207322821852,0.0006014271137330122,0.0010560708790815971,0.0010670372880833736,0.0017398357674755914,0.001382038382587407,0.0,0.000770305225566057,0.001680225497434139,0.0026405631815742104,0.0026405631815742104,0.0014439520291509094,0.0,0.000813395658578771,0.0,0.00014322375138558358,0.0005041618781553562,0.0010295331184078979,0.0007968736425163598,0.0005645361216304261,0.0010537127544224718,0.0026994829995980814,0.05491372755692442,0.19660191298214783
386,0.0,0.001398414088423067,0.0,0.002065287170959331,0.0,0.0,0.00017308865202188858,0.0009005686413457916,0.002056568181372553,0.0003711830829884994,0.0,0.001005576107504815,0.003360450994868278,0.003672630871299434,0.003672630871299434,0.002887904058301819,0.0,0.001626791317157542,0.0,0.00028644750277116715,0.0010083237563107124,0.0,0.0015937472850327196,0.0010163462195482299,0.0009794110664456057,0.0019884736143293276,0.06838105424632877,0.24458443656923487
387,0.0015521091121848327,0.0006992070442115335,0.0,0.0010326435854796656,0.0,0.002389205346221864,8.654432601094429e-05,0.0011725372996372098,0.002298830704430298,0.00231927014434191,0.001441841847019707,0.0005027880537524075,0.003361777380803622,0.0029234532647333424,0.0029234532647333424,0.002029566980822537,0.0007442686035128567,0.000813395658578771,0.0,0.00014322375138558358,0.0007086849580012517,0.0010890728994731316,0.0007968736425163598,0.0005081731097741149,0.0013590213026919919,0.002462011437799055,0.08957964289589826,0.32492889186939217
388,0.0031042182243696654,0.0,0.0,0.0,0.0,0.004778410692443728,0.0,0.0014445059579286281,0.002541093227488043,0.0042673572056953196,0.002883683694039414,0.0,0.0033631037667389654,0.0021742756581672497,0.0021742756581672497,0.0011712299033432546,0.0014885372070257135,0.0,0.0,0.0,0.0004090461596917909,0.002178145798946263,0.0,0.0,0.0017386315389383783,0.0029355492612687826,0.11077823154546775,0.4052733471695495
389,0.0025409030231796042,0.0,0.0,0.002675033082433832,0.0,0.002389205346221864,0.0,0.0010413945096166435,0.0014547800175911186,0.0021336786028476598,0.001441841847019707,1.7917711574099463e-05,0.004360930306992313,0.0010871378290836248,0.0010871378290836248,0.0005856149516716273,0.0007442686035128567,0.000643344614857682,0.0017254308076746488,0.0,0.00020452307984589546,0.0010890728994731316,0.0005412737584747999,0.0,0.0008693157694691892,0.003222996822126724,0.14622752266667824,0.5135602265632224
390,0.0019775878219895435,0.0,0.0,0.005350066164867664,0.0,0.0,0.0,0.0006382830613046591,0.0003684668076941947,0.0,0.0,3.5835423148198926e-05,0.005358756847245661,0.0,0.0,0.0,0.0,0.001286689229715364,0.0034508616153492975,0.0,0.0,0.0,0.0010825475169495998,0.0,0.0,0.003510444382984665,0.18167681378788872,0.6218471059568954
391,0.0013479729422472028,0.0002185954202750723,0.0,0.002836731918472274,0.0,0.0007642806329540114,0.001034048606058324,0.00031914153065232953,0.00018423340384709735,0.000477587240559088,0.001171449771821846,0.0010983347679577532,0.003055169377315997,0.0006602501261471199,0.0006602501261471199,0.0,2.894612258449277e-06,0.0016143806773758907,0.0017254308076746488,0.0,0.0,0.0,0.0009498714580044894,0.00038962633915114745,0.000637555837922428,0.004762275183238449,0.23448181166019683,0.7477950337040984
392,0.0007183580625048619,0.0004371908405501446,0.0,0.00032339767207688303,0.0,0.0015285612659080227,0.002068097212116648,0.0,0.0,0.000955174481118176,0.002342899543643692,0.0021608341127673076,0.0007515819073863324,0.0013205002522942398,0.0013205002522942398,0.0,5.789224516898554e-06,0.0019420721250364172,0.0,0.0,0.0,0.0,0.000817195399059379,0.0007792526783022949,0.001275111675844856,0.006014105983492235,0.2872868095325049,0.8737429614513013
393,0.0007574920648715055,0.0002185954202750723,0.0005166385515963414,0.0006097242101689433,0.000283086430422472,0.0007642806329540114,0.0017178657036893493,0.0,0.0005126526243221313,0.0008901560718125514,0.0018333046457018006,0.002231038497243546,0.0018231598415274265,0.0006602501261471199,0.0006602501261471199,0.0,2.894612258449277e-06,0.001023925289954478,0.0014355041301276942,0.0,0.0003518220480190356,0.00015259442572044727,0.0009160686898807545,0.0005276852552885601,0.0015841984288093819,0.007590885152582805,0.36287251736874426,0.9368714807256506
394,0.0007966260672381491,0.0,0.001033277103192683,0.0008960507482610036,0.000566172860844944,0.0,0.0013676341952620502,0.0,0.0010253052486442625,0.0008251376625069267,0.001323709747759909,0.002301242881719785,0.00289473777566852,0.0,0.0,0.0,0.0,0.00010577845487253828,0.0028710082602553884,0.0,0.0007036440960380712,0.00030518885144089453,0.0010149419807021303,0.00027611783227482543,0.0018932851817739075,0.009167664321673376,0.4384582252049837,1.0
395,0.00039831303361907456,0.00023399958874632435,0.0005166385515963414,0.0010722016890364833,0.000283086430422472,0.0,0.0006838170976310251,0.0,0.0005126526243221313,0.00041256883125346334,0.0025402451796603747,0.0011506214408598925,0.0029864062193901406,0.0,0.0,0.0,0.0,5.288922743626914e-05,0.0014355041301276942,0.0,0.0003518220480190356,0.00015259442572044727,0.0005074709903510651,0.00013805891613741272,0.0015395967434793491,0.011075699921479758,0.5410264918934771,0.9387471021991485
396,0.0,0.0004679991774926487,0.0,0.0012483526298119629,0.0,0.0,0.0,0.0,0.0,0.0,0.0037567806115608405,0.0,0.003078074663111761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001185908305184791,0.012983735521286139,0.6435947585819706,0.8774942043982968
397,0.0014605143357782624,0.0003024688228522284,0.0,0.0015012036990595696,0.00025632801237755406,0.0,0.00019163229766468065,0.0,6.293855255077614e-05,0.0,0.0018783903057804203,0.0010439622598654242,0.0027518113149983254,0.0,0.0,0.0,0.0,0.0,0.0,0.0008739610606315561,0.0005443659855301309,0.0,0.0008914497106870206,0.0,0.002008199789592097,0.016393841136022637,0.7541352960195323,0.7585149095828314
398,0.002921028671556525,0.00013693846821180802,0.0,0.0017540547683071765,0.0005126560247551081,0.0,0.0003832645953293613,0.0,0.00012587710510155229,0.0,0.0,0.0020879245197308483,0.0024255479668848904,0.0,0.0,0.0,0.0,0.0,0.0,0.0017479221212631122,0.0010887319710602618,0.0,0.0017828994213740412,0.0,0.0028304912739994035,0.019803946750759135,0.8646758334570943,0.6395356147673661
399,0.0027375298988360705,6.846923410590401e-05,0.0002320767778318493,0.0019949407023890954,0.00025632801237755406,0.0012593824617397724,0.0011379641299379295,0.0,0.00064757879602804,0.0004285174806945781,0.0,0.003103878115940182,0.0016757496839732756,0.0,0.0,0.0,0.0,0.0007027744460713764,0.0003541956067270861,0.0008739610606315561,0.0005443659855301309,0.0003521407935452731,0.0016745206507614702,0.0008860228944879672,0.004440528657169829,0.026466151255730822,0.9323379167285472,0.5426534967278696
400,0.0025540311261156154,0.0,0.0004641535556636986,0.0022358266364710146,0.0,0.0025187649234795447,0.0018926636645464976,0.0,0.0011692804869545277,0.0008570349613891562,0.0,0.0041198317121495165,0.000925951401061661,0.0,0.0,0.0,0.0,0.0014055488921427529,0.0007083912134541723,0.0,0.0,0.0007042815870905462,0.0015661418801488996,0.0017720457889759344,0.006050566040340253,0.03312835576070251,1.0,0.445771378688373
401,0.0013503288745705902,0.0,0.0002320767778318493,0.0019024888021262711,0.00040769528075753746,0.002122324054657092,0.0012752798969020305,0.0006332041871105389,0.0012488796711404774,0.0012694861685835198,0.0007830370777975842,0.0035349388314197994,0.0016396574021992358,0.0,0.0,0.00015950921258046317,0.0007650889144384266,0.001669979380602319,0.0003541956067270861,0.0,0.0003799714869456616,0.0005601643772989845,0.0013519544324516,0.0017486187138243867,0.0075782900699292366,0.04233153511713776,0.9756961663399544,0.38289361674451944
402,0.00014662662302556518,0.0,0.0,0.0015691509677815282,0.0008153905615150749,0.001725883185834639,0.0006578961292575632,0.0012664083742210779,0.001328478855326427,0.0016819373757778835,0.0015660741555951685,0.0029500459506900823,0.0023533634033368104,0.0,0.0,0.00031901842516092634,0.0015301778288768532,0.0019344098690618852,0.0,0.0,0.0007599429738913232,0.00041604716750742287,0.0011377669847543006,0.001725191638672839,0.009106014099518221,0.05153471447357301,0.9513923326799087,0.32001585480066586
403,0.0004797076962409564,0.0,0.0,0.0014029628550811888,0.0012405911026125412,0.0008972283630429731,0.0011345861640064121,0.0008276153072935517,0.0010745040010460437,0.001220480922746067,0.0011109188692970653,0.004453140924767841,0.0031538461841670046,0.0,0.0,0.00015950921258046317,0.0010846833940988774,0.0014662940184483743,0.00020903913334929057,0.0004895471376525133,0.0004401834739520559,0.0004632064898480415,0.0011860725621126995,0.0024543583101009933,0.01239346448445353,0.0683784370883936,0.8495071865617316,0.2813038911467485
404,0.0008127887694563476,0.0,0.0,0.0012367747423808497,0.0016657916437100074,6.857354025130686e-05,0.001611276198755261,0.00038882224036602573,0.0008205291467656602,0.0007590244697142505,0.0006557635829989622,0.005956235898845599,0.0039543289649971985,0.0,0.0,0.0,0.0006391889593209016,0.0009981781678348634,0.00041807826669858114,0.0009790942753050266,0.0001204239740127886,0.0005103658121886601,0.0012343781394710987,0.003183524981529148,0.015680914869388836,0.08522215970321417,0.7476220404435546,0.2425919274928312
405,0.0004063943847281738,0.001631376287273074,0.00044840127951857264,0.000749107352980619,0.0010932646638359407,0.0004665018664255565,0.0008434601547140681,0.0016699039876142867,0.0004102645733828301,0.0005250219934182674,0.0016244349056830877,0.006634819557635678,0.004191046481056715,0.0,0.0,0.0,0.0005175096306042464,0.0006280907227799318,0.00025777775045972696,0.0004895471376525133,6.02119870063943e-05,0.0003024436490528148,0.0007335954827734785,0.0022354103111806626,0.02016163896839769,0.10663874504218918,0.6443791713593806,0.21104342148621769
406,0.0,0.003262752574546148,0.0008968025590371453,0.0002614399635803882,0.0005207376839618739,0.0008644301925998062,7.564411067287537e-05,0.002950985734862548,0.0,0.00029101951712228434,0.002593106228367213,0.007313403216425758,0.004427763997116232,0.0,0.0,0.0,0.00039583030188759127,0.0002580032777250003,9.74772342208727e-05,0.0,0.0,9.452148591696953e-05,0.0002328128260758581,0.0012872956408321776,0.024642363067406543,0.12805533038116418,0.5411363022752065,0.17949491547960417
407,0.00021676608524566246,0.001631376287273074,0.00044840127951857264,0.0004310636340137586,0.0006782700232019123,0.002017882901394295,3.782205533643769e-05,0.001475492867431274,7.35219983569088e-05,0.0009350721709945417,0.002961969713590407,0.00895762621297104,0.004752024955764131,0.0005059679091085632,0.0005059679091085632,0.0,0.00019791515094379563,0.00012900163886250015,0.0005995331987838975,0.0006901361348273467,0.0004305294458407691,0.0006837594264250652,0.0013525478065455421,0.002916407191074437,0.03229559590430478,0.16041299632409384,0.46312982179608486,0.15334688771852725
408,0.0004335321704913249,0.0,0.0,0.0006006873044471291,0.0008358023624419509,0.0031713356101887836,0.0,0.0,0.0001470439967138176,0.001579124824866799,0.0033308331988136,0.010601849209516321,0.005076285914412029,0.0010119358182171265,0.0010119358182171265,0.0,0.0,0.0,0.0011015891633469222,0.0013802722696546934,0.0008610588916815382,0.001272997366933161,0.002472282787015226,0.004545518741316696,0.03994882874120303,0.1927706622670235,0.3851233413169633,0.12719885995745037
409,0.00044724890282511694,1.7536984063002817e-05,0.00038153867302547336,0.00030034365222356455,0.00041790118122097544,0.002415353295752552,0.0007308227679678758,0.001223552785630109,0.000413163360857795,0.0007973310742560837,0.005535507409881211,0.012040500379134289,0.006384238435706001,0.001117090263626034,0.001117090263626034,0.0,0.0,0.00047358407560434964,0.000649305281872875,0.0013301841683907249,0.0019145241387682173,0.002127951001414862,0.0017775999562913692,0.0038807885528923465,0.053113250640599255,0.23628273638277633,0.3386291442308454,0.10825342099482001
